puuid1,sumLevel1,sumRank1,championName1,champMastery1,role1,teamid1,puuid2,sumLevel2,sumRank2,championName2,champMastery2,role2,teamid2,puuid3,sumLevel3,sumRank3,championName3,champMastery3,role3,teamid3,puuid4,sumLevel4,sumRank4,championName4,champMastery4,role4,teamid4,puuid5,sumLevel5,sumRank5,championName5,champMastery5,role5,teamid5,puuid6,sumLevel6,sumRank6,championName6,champMastery6,role6,teamid6,puuid7,sumLevel7,sumRank7,championName7,champMastery7,role7,teamid7,puuid8,sumLevel8,sumRank8,championName8,champMastery8,role8,teamid8,puuid9,sumLevel9,sumRank9,championName9,champMastery9,role9,teamid9,puuid10,sumLevel10,sumRank10,championName10,champMastery10,role10,teamid10,winningTeam
aWfNIe1ZYBwW_h0ipwbJhpqnSv2ck6xwyta912iv4Kledl4vOIGZpFm-qCpcYukqPwB5xenLruzcUw,136,0.0,Kennen,0,NONE,100,EF8JxwjnEiSMSs7extuZF6REC7zYMnF_wousqAOgnyQAx_gHinCQP8YKVh2v59aXt4acd2SZriYNNQ,342,4.1,Graves,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Ezreal,0,CARRY,100,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Braum,0,SUPPORT,100,eqFRKrm1FtI9Fuvn4iSMb1RcXCNtLIiayJRLZ-9umtBHh358NpyCdmj-U7oIy2YtKk4p9sWQOKYHAA,317,4.1,Urgot,0,SUPPORT,200,Q-sLpfCSURDco7cTsTc14sOlXPl_zLlu3zktM0r1fwi7X125wkMSQaXtJI07FaJC-3Oocg_vRFW7hg,200,4.2,Thresh,0,SUPPORT,200,IltcBvDmzWu0XzD6yn_h7nlcAZ_Q2a1mPU_cZXt11ESVsNxyRnnl_f-gchiGBPojV6C4F-p5Wy_MWw,55,4.4,Ryze,0,CARRY,200,EXy9bYAhHdguJBZ-niSx-XBLuT3Uvd_snjhTB14fPJOYQdatPLI0gUnNZoN9PShZ_rRcPWRYgrjUJw,329,5.4,Caitlyn,0,CARRY,200,u9yB_Z6IV8Zsagy-38XRcwiF6qvo4uEekP_rjkr_o03r5vL3QCTfkHOJTKetGgI7q9h5mqVuKb8iIw,352,5.2,Skarner,0,NONE,200,1
Frowymuk_jZsgn6L5j6gp8EP3jzogfTmK8kU779IMVXxtRt4Pu4C2fa_pz_--QmQoCeKAs2rtodD_g,262,5.4,Teemo,0,SOLO,100,fbUzBu61YhcBnEV2IdV0PDSbix-9xCKBNGZHnB0em8wKk8t9Z4ZjT-9qLhkZ7hXDvsxb6ReGiBaDDQ,212,5.4,Elise,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Ashe,0,CARRY,100,j1fZX8SkBvOFXxNyuy8IKPQxdpu1bHB7mKdnkmVquj7Ymh93Qeqx5up3q8zHdx8SrZCm4BHt-QhlVA,335,4.3,Nami,0,SUPPORT,100,9yLSA4O8WqAwVeIL-GQJ36SaSajB4zN6566AUejnVV8r2K2VKuughVwbWqVfNH-l78Jxx7uKXyF1JQ,495,5.4,Nasus,0,SOLO,200,xjo-RxPOQNjfBGCF1mwqpycI7JDgV2cw2tnJGN0K_Wct4K7oO6a-A58i1yWEw4vlYr-DK27FzXCRCw,171,4.3,MonkeyKing,0,NONE,200,QXGwKNMccQiwkv9YBX2oTvs6KvifKxhYeDfQQCOU-gN81ROl-8HVzyn_qmnrLQO1dpHsBQ9qkNhd9Q,298,5.4,Syndra,0,SOLO,200,k3Ultu1l1-W3SINJv5Z6uoymg5frp3Sl2cCQeu3ax28vnKNpR9Bw4chKhHVX01jiOcqtQ4IsdTvmuw,316,4.2,Tristana,0,CARRY,200,MtgxkyYp35EUMVnP0Ea8ZrRYOTw7P-YCwn5qNVsWRsVsCZWueRxcQwgeLNk5fwNF-qS_5f_a9Ln8hQ,213,2.2,Swain,0,SUPPORT,200,0
4VGtj_3OlWcRDpVJiHkmZfKdAaAdknN_B3yAIjADhPF8sL2_NectIeqWPOiv5Nm_LUY0SzyN4JSMZg,160,4.4,Nasus,0,SOLO,100,OQPEtUAU5i7sDLj72NRb5gUIT1vxS5B7GBJDleUcsJAxkGn_WzVmHHw091HHHkU81oVQujsaIXB_FA,127,4.3,Gragas,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,gpHkfBXRetkbYW_AHkKiO5vFf5Cfmi7k1kZIhBRRUDydlOSfih3rl1-VKcS1k7lRezY24H-jXop4Qw,337,4.3,Senna,0,CARRY,100,NmI2OmUJvn2UxCO-7WuvmKj90NPRhEx7S0n2mzukdNjcm41zq9pUrc5IniOcwXs0EkunN82WfcDcNQ,161,3.4,Blitzcrank,0,SUPPORT,100,drBfiUf6GE2R4Bj2iNf5QHa-4QShtumTD9Fk6Es6DE0lRen02DMPF3xIuEaogWObT6M7qUMwXZLHdw,318,4.4,MonkeyKing,0,DUO,200,bsBjS6q--fN5aGpC8eRzuMaZOTXa0VkDu4NJBdwOmmZP9J56TCqqIx3MHkkP-8Q3uqziglz0C7HGaw,239,4.2,Nocturne,0,NONE,200,9ro09CIZSYz2MMoTSOybRVN2Ybeedy-WzRuy1pYC15za8S_or4HnwDVOxmgWD5yxKXu65Oc2KU4AEA,423,4.4,Lux,0,DUO,200,7IeGoksKe8dCKxrRSBc3WVIeC6RVQRD9P4LzwmTK-d1G4arbzQjfAEa1vNGd-WAQHV0oSDwsplaREA,36,4.2,Ezreal,0,CARRY,200,r8C5szF2wPP0gkr7SenTdyc245uu3Yo6nPkXXkG1rSuYabMZv7wjJuVgNUhZaEQ1inS8kvaCP2cSyA,473,4.1,Sett,0,SUPPORT,200,1
tVd1sDK7uAJPjW6orFGTd6leXU3fk0T6hEHm-xwvLQqJdEiEdjGFRPPzdwFMCUbrw0zOAW5sjnzIcA,66,3.1,Garen,0,NONE,100,8msSEl047dchdGLF2C48oCqFO6iYrq2nhDS72pv_WrfagQOsy3RmF6MXYQxk4gqz08bedeaFIaaOig,136,4.3,Shaco,0,NONE,100,zkv4U942ht4udNd7jrOmwKbZTRjtRDFxKfSDv2UkEJhITpWvNakvSW-LdR6qKtlD6ik8xcQZrrz8XQ,200,3.1,Zilean,0,SOLO,100,OM8rszWYsBFUPTowLZuzH3fJUXKgPji6nQIaMp5rtzHh7SPjl-_4Lm7SxEldTx2sbrBcc4-3cuNZRQ,329,4.2,Jinx,0,CARRY,100,RY0lyW50M2FVmk221OdzDCbaXQ_XulkTOLiQWaYdcT4b9VgGkpNz0AE_PUg2sChRo_BMOWqNdLD9Ew,285,3.1,Maokai,0,SUPPORT,100,e2oIW7feuN0da3cH9vsRwOsAsw0idzM4TctvjNKm3K-xeIjfO0e4PBEEHAlDFdJMke1WiMDTSQn1MQ,163,4.4,Viktor,0,SOLO,200,wW_QO7t23IuG1Zd4QEK9KDqcf1Ymb4o24JlU3qPwoaeOhwr8mjuxT2iNcVAXxesy5LP52UE8ifZm4A,249,2.2,Samira,0,SOLO,200,mETMqKyAiy9zTl05YbN4lsHHWZDbNhbaZkjcL1Ix7TOTl-cyBylRos_N7EDBgbrKiIXfQrllgIlOIQ,230,4.3,Urgot,0,SOLO,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,NONE,200,MJaaVMW7V5pkoJ2bm32TUmaszkqKbuGSTJoH4_QuNk6pfxbxNFuffLLiYaN9cHdUNDuZyzWXxq2ZdA,233,4.4,Yuumi,0,NONE,200,0
9dfD7knF04u7JJwWWT1ll-nDco1hHhg6iz57GFndVEaBcXe3KvQmn4z6hvb6yQjupsU4UO43bDcsBg,190,4.4,Darius,0,SOLO,100,9jscjZFFTyeXyPlCpRPh4CDjElX0_FhOT4nPYxLGYCsI20OUZWx_zZx75B-JuS0oj-IEMDk6JCqo0A,154,2.1,Morgana,0,NONE,100,VrZ4C8O8DJ9nQRGDHCVlCFNOXSrkRYkUtviNvAt8-TBlY2jCOGiUE5nYSANQFdyubrHlipDv2j_HXw,247,3.4,Yasuo,0,SOLO,100,74CrQBkUKnGXdnIV4nw22M-OhXovUlhE6hsix8rJawMjlZDPNITCI5wVEjudB2Cg8eJpAZw-OWgk6g,390,4.2,Varus,0,CARRY,100,ortvJqZCgZjRy7wyKbB7vxy3YqO7TC6B4zcuMA2gn1wJ2tzaKtRwPyXRe92uQbh2ZGdsu_4F1XwieA,142,4.4,Pantheon,0,SUPPORT,100,AgQOI-dOCtlKmYV2F5KoPJSzjGs_Vu58E6SctAV6RTXKvjL8ciHAlqUpkLATcGC44aPffxkhj_yR8w,140,3.3,Teemo,0,SOLO,200,382TZet4sfk-hMEse5GFVMUBEpqIsec0mFMcneWhHrr_8w0jGl39iIUDwXbmUzSE3V9x9pR3nhcRcQ,231,4.3,Diana,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,I7EdgDus9sZlaOokvMu_Ig6EvoJegY_vkxahlJMh9n0OOB2raHkoJ6GQ3WdKYWJKthh5rYFoRLEAWQ,408,4.1,Jinx,0,CARRY,200,Zz9oZ4unReAbuUt4lAI3yiVIPgo_9fi85PtND2K7EFyt_4onZ9chyI8H29f553LDi_Ds2a4ofqNL3Q,299,4.4,Rakan,0,SUPPORT,200,1
NhLW4rWUG0AXHJq0kVWyP2PdjPH0PPTn1eun1mGJ698D6nL0auo-WjtD1icEtmYZhpEIZriWWpU4ow,343,4.4,Urgot,0,DUO,100,TLe_fdrLWWhEY3JvI2LthVsM6Lkp8YF8s44Fk-zrC9n8T7ml1gDitQVXpAov6vAZ8UVxmqShGa_oOQ,373,4.4,Olaf,0,DUO,100,ibBb0ug0djaYYJGgKkZ7dnXuK-L8Yy0Pb4ReGR4RaSMIfZTBWBiPj8HDr7-vwECbBdI8TTLlOzHXbw,361,4.4,Fiora,0,DUO,100,u_HQDJDT-KSMW-Q3OHstvmYa2TL6RtGJwt4Enx6m4wRCJM_9qAbE9PSQMZRG-VZue4bIfW9EriU9vQ,489,4.2,Jhin,0,DUO,100,efFW8OznVpwdd6NlC235yIGkqpPRQ9JyFOJEMlrX6qbOjsdPGYMKPmJ2t0l9BA6447hTMocYPGlLSA,462,3.2,Xerath,0,DUO,100,QcMEmeM7RyK3QbJAqmukK0430TDIdCvRcX152zOFPWQGKu5yL6OO0HxKgcvv_RRJKUGatBYJYi7C9Q,140,4.1,Nasus,0,DUO,200,BW_-tlskWUufBQtdVVvqUh7wuIBlpkA4j8DLsdl8kkMPBAzam5zuOQWlxKDrZg0MZpC0_wiECx0AYQ,161,4.4,Morgana,0,DUO,200,iE6f6ePJjnAPobiwXEHKI_YL6pibFs0qdzpr-EfWmjaR7EcOEL6SZZxg6SfLFKp1k36SWOu9I9tsag,199,4.3,Katarina,0,DUO,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Jinx,0,DUO,200,fog5js8mHm4vBBcFq95vwgne0vKjCxdknV3dgF0HA_9aO86njBrBCOsyLbJNBCoRdKDazPVjbW7-bQ,419,2.1,Braum,0,DUO,200,1
E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Nasus,0,SOLO,100,TJSPTelZRkuDaEooplPvFCYTCZZBP1zKMfoqOfAHrhVeg1NKOX-YVrwHL2foCx6Hn5rMTaGzYYuIzg,78,5.4,Graves,0,NONE,100,DDG40D0NXMsoew4i_GmPwUvg2HN5Ce-rNCEHgIeSzo1dxIFhmPpFIeWtsReAUUMeQoZ7yuNdnVxwOA,25,0.0,AurelionSol,0,SOLO,100,KBEJB-Phe8nGpZe9SU4qxyQeXlyBD4NUTJznwZxycotblzCtIKLx0jQoNuzBP3clK0f9ZSRxPOLBSA,212,6.4,Malphite,0,CARRY,100,tpauIbjNGcTTejavslsDTfI6xFigMELI3oYSBr9ppNxURbRAd3-VHEFeoS3o8zP4VVac2oFFwXf9mg,30,0.0,Yuumi,0,SUPPORT,100,7tSppUOOewhqfyUyOyKcG2_lo0gcOZ93jMVK3HaapgFbdcAuHX0rJoj7Ik4bSAw4UAjktZDhRauExw,27,0.0,Katarina,0,SOLO,200,h7ibUGaZmp266BmS_GfQvmTKSX5bHO37SN2DFVzjAtyNtRmhpgEF7YslMFFa9j2s-3YEVsM3q1DegA,32,0.0,Morgana,0,NONE,200,uHbWRNEtYlbyTpmEF6vkhCzRWp-ij3KzY2CPX8L-6sZzDHAVk2GQUAx47krCHmOFO_30JG8G9L_HUA,147,4.4,Riven,0,NONE,200,Cj07Pmu7O122R7YJjSmySse9ewQmE-XMMSQz1AHxSQzJ_S-UGJZOBatYnj6odNsk47okSj6vA6_vMA,31,0.0,Samira,0,CARRY,200,5N1vaaKMF4eHiND23GOGGycAco6lcpua8zYljm2x8ZDMm9xURFuFoVCgfPk993CPzzMgYA1QofmFXA,33,0.0,Karma,0,SUPPORT,200,0
mTfIiuscGtS0b1nkAPnKTNlolXG-EQqxV8wzuO9wIUkn7BUTiuY9dUu0m716rsMB5QQiFLUAp9aRtA,214,5.4,Kayle,0,SOLO,100,QNfhLMD__dBrRk-jocdTYgF3bBvJOHXC1R7iKZ06N9wDqr2WmxuvDV6XUwO6heqXQvS4QPgdYJ2ggA,508,4.4,MasterYi,0,NONE,100,ci6S8TvPLLSYhTwBIWa77miil-4UstsfOg7eVUyHCb3q7WBmq2G3YGxeljQhVGlo4oo0frBMVAbFAQ,448,4.3,Fizz,0,SOLO,100,7ZASK_ylu7s1iRiWOpF9HEfs1HHnmuYdhefTF7WxKZftv4AmtRs7HmC4HJhvXpPAFAaKWlW90ujJ9A,381,4.2,Kaisa,0,CARRY,100,vBS7Iao2bJhBjWu2leC9ymXHDq0ln0Kw-M-_LgovdGoToto-sQcNydvqSbgdopFl7dseZNzQAxaBSA,323,3.1,Senna,0,SUPPORT,100,boO9gpmrd9UFDUy6-Dsq3lgt_wOJCtTd28oxghdkLw07C_hTdf0kifxCh1SskkiR7ZuFoONRSlBntQ,286,4.2,Aatrox,0,SOLO,200,qxNoJRjMcdswNCMYMNxKUTc9peJLuCnx1jT0FDkbhBhDNZ-Psojjk1t3F_qRCFr7qRezK6Ly-TIj7w,316,4.2,Shaco,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Ezreal,0,CARRY,200,YeFsXklIldOdVaaYrkMWIoPs0HLddUlvQUrmrk2GBO-75wGAkQ3BsOdUQTtl18Mnkvjl6GgLx1xuBg,293,5.4,Bard,0,SUPPORT,200,1
UWi6Ab-AkK-Wdbw1XZSrY_ozzhSIY_ZuVkf5wTmqTeXy3WQsg-MW2YVzoPjcXROscCvy3I2g1EeM8g,346,5.4,Aatrox,0,SOLO,100,gNTZ6_fuXt6IFA33-XUGCbCiGYmDF2SoYfWGmcOQyfc0tRo6hBNo_xKwwSYIA6KzQ2Ngc9yqtBLF3w,474,4.1,Hecarim,0,NONE,100,-ZwMwVFbbAN4ZYVwDxiGVKrie8fCGlNPuSlicjTj9C-zWqhqAMixxLdCyTcOwZBw9D_cZzLusYHu0w,479,4.2,Malzahar,0,CARRY,100,xVmer5qvKuGzWdjq8B7lCId_nNctzfEuEZSZFwcJSkQ2kt8VokAGtCQcXPc3Cp4bGnRZ_4CCgqEKzg,222,5.4,Draven,0,SOLO,100,Jp3GWOJx75u-WK9g9MhHC6MKCro4JczNeo8wn-ZjO2STwDSkggCP1g4HklQ-UVe3F4zZKylceiICuA,212,4.3,Xerath,0,SUPPORT,100,hh-wNyHAXLetJcaUnMMkZePZX3qi6yYsNCT08EFwTlhDvRBA0zam6ISJSpGdPQT8jPXWQXT6snkNFQ,53,4.3,Nasus,0,SOLO,200,_-RrKr38h1y_Dxs0bLWWLrKueLMkPTy56PenQTmMM_kiozeENi-Z65qshN-sooHROP844w2S2uDRfQ,118,4.1,Zac,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Kaisa,0,CARRY,200,L3LoZCS3jIppDSp_26XnKLgcKUzvfzxU1nY_0f6bGxKwlS_MY8Ksv_7ea4vfWFIRLJyE2VAUCOTGTA,335,5.4,Thresh,0,SUPPORT,200,0
0vth-wqtpMcUy0-ToqeO0IA0ELIFA3thLMZQLyWS2FRwt6bNfhDHiGlhtKfLNL_h9HnQ78LGSmRCiQ,297,4.4,Fiora,0,SOLO,100,auYZTFCZEqFDY9TofpC7QtBPsfSnqWQcSygUJr8ZjnUPr945OD01r0pS_UNYmdPtv-vSFwqlIUcPqw,38,4.4,MasterYi,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,ZwnjlWH5zOEGncM2Vqry3ug_5c3n_o-MAcVrIDSCUuRC5g28HK6yoMAabnSmnlM4kVhPf-pwDaT8EA,91,4.3,Jhin,0,CARRY,100,z4GUrgzJO4xUYbSI7DFrIHESiM3TgJ0w0iIjBheIbtIp3phNs7w2lDc5slVF1cN8x3q_qqf2I7NSpQ,375,4.4,Karma,0,SUPPORT,100,gXHfqZGsmFKhM7aFMU3lRJuBFQ2mzKyCIPggQEoDPZN6fMf5dEVf_lYudG__2ujAq1ho2QsmQmWhSA,71,3.2,Gangplank,0,DUO,200,W-Cq0mL1b_cnU8x7-tEe8NlIH01XgnUVRbAbQwo3YnhoKppV9nS_PbJ_w9mJTHDcchvpOOitnTv6Gw,169,4.4,Evelynn,0,NONE,200,BH-wh1jHwWGmol9SFuX7T4OisXGriS1eCty_JiU2NkqaYUfHlKCY3Hijeh1xcnuICRlWLo1oNGklwg,45,3.1,Sivir,0,DUO,200,3D0kByzeVKBGMHwoLp2339SVoPMaY85GNg1YMOZrFk7RdWajAftkSEk-LpQuCrec3IqOsnyf1OoIsA,130,4.4,Ezreal,0,CARRY,200,DuvXEF6ybtpT5cr8Q_VoXI0rgOycqE7QB88lvG3ApBcjVdkOsfJtm6Vt4ts64E0yu8JLuj4V1O-B5g,151,3.3,Brand,0,SUPPORT,200,0
3ybEKy55SAlOWt0mvBJzNn7YCh3ObiP5hc66K6MDaFJjHHOdsX-mZ_uyD7ACjejuhXAqV2bQ587EwQ,437,4.4,Nasus,0,SOLO,100,OYpGDUUxopLz8u3WwMWx0TbaVSFjUh88fcU2h4_yZpCcqE_bXu6oJWu5aXSvfSQE6xxDiOSSDgWKSg,157,3.2,XinZhao,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,kL0Dq2Ff3THj2gBPPj9yDa3yn1YD9m6Er5ug4kBt69fIwZu4LyObPUPp-IQrfmEtKN43XRlNP9Xk5A,261,4.3,Ashe,0,CARRY,100,pXYcMx-jMk9GIDVid4ex3zhrmXU1tvkfawMP7HWv5r5RPxad0EZiGaHn7oZknI_KyiGxP88FQiWqtg,318,4.2,Lulu,0,SUPPORT,100,z_OvdIkHaVGaBaTHe7S9BhLoDGCjlz2IOf52FdrpqfwcfWEJqsqwrTXYgcrSfuJcyA7Ue2dcbIQNJQ,165,4.2,Fiora,0,SOLO,200,7eeaK68UUSs5nmnWzLP7InyGZ0gBoIHghTa1tUJeLej47mVW4PKmnK_VrjD-22DnkwqEyqxSy7vRmA,71,4.4,Udyr,0,NONE,200,fM6G_8EQ0GkNm-vhxuRDTc7Gysf2zhyT1KHOkjj2hl6ZpFMl1dLnHi2LxgO2bbnbiNGsbjBPu3Iq9Q,250,4.3,TwistedFate,0,SOLO,200,lQ7LD3PPgjX3DbFrObySZp-wuwV__Xcf1SclfA3p-zFw0R6TbqpjRx3cZH-UtLCf47nT1lDczgQD9w,102,4.3,Caitlyn,0,CARRY,200,oGdF4xbQSe1bhqJ9iXvSKTBSztwBlSoSfCx7G7DYtalC15PTVA9UxM2lHQHq0ko715zneBdeF7ogZQ,294,4.1,Pyke,0,SUPPORT,200,0
mz51tPaZaMFniCBu2Yup0OI6weRinZxxV3hWEY7v2s_EtbsEG-bbb8qaNrLgKN2UqRB2LX5StD5NNg,170,4.4,Renekton,0,SOLO,100,6W1we2BD1wNHRCarmGqYGx41Q4k3vKET9oO5Xf4YrgPZDslMEVl_XHrfq9oKfFbczmXHJvYKglekYg,230,4.2,Garen,0,NONE,100,L2DOiP4ystZvR2ZW8Xii8DYL2JWkHBBWu_Sict6F7SXSWv2_6UUhrk0mfaUdu7zeJ5AT2I2qWdaJrg,302,4.4,Pantheon,0,SOLO,100,rJQCWL6OHLEt0wdHIB02yWxhGo5uX2t1mw3tunwsNiJdkTYQjrZ6hr2awlba0YIQdd5rhiFVVYaxzw,150,4.1,Ezreal,0,CARRY,100,ZCK5qKiljOC4Arat2F5Z0xnA_4ssLrnFS0P0slv4mxEff72EXYZhFLfk7EE8cLEtAO4VMnl_lvtSrA,394,4.4,Heimerdinger,0,SUPPORT,100,4BPSjhrgeOQs7IvgYdsKS2iTB1A4Ngr2EDYveCxgDkItqcHg36caFDtEwwTuhlw-L6bZHTNKTCc_kw,178,4.3,Gnar,0,SOLO,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,NONE,200,i4vdQEYuzjbJNWnCfd315SsJdktLFJI5G10yY4JuIYBghcaE7phWaNoJocaBjyBS4lZq5uAernZiRg,68,3.4,Zed,0,SOLO,200,yblM-Oly6nY8ZWtQuT8HQpocearydRhTdI7S5hHsMdiOKHuOedUl1YC4ZW2Nf_YZsE75fNMEDFssXg,237,4.2,Jinx,0,CARRY,200,2FEMJx510VfQhf-KQqcQu-IagBsR4TLUVk1SrijEWVd_Ext_zMD9aXQ-n2_o5N4IaD-t8rYakbtpng,381,4.4,Shaco,0,SUPPORT,200,1
hARM1mSf-n2wYypG0in_duOUbcEbrLrTG1lXJaHUY6OsJpq2sh4CjQ8UE_qzJo0U8WEQomTKOyQocQ,343,4.3,Shen,0,SOLO,100,TzBwtsCVaydT4_TH6XpuMhI1qYNF1aDPk6wckaXaoSIKpeVKs0Vcnz3eoeGJU5QMnP61lA5XeyMpeQ,227,4.4,Vi,0,NONE,100,yypXYW_hficMRjCaZLlO9jX74jPQ4Kj3MivyY6b9zaEId-pOILuQF6wJmDoxkLNvqhtxSXlVbIRG1g,37,3.1,Ekko,0,SOLO,100,R6qeMpZwUVhNbJMUbid7-44cIHYRo-6EdqEtW0lY9guXO-58AMFh8n2yKxfHmsd8VDOsw2Q_anp0eg,377,4.3,Twitch,0,CARRY,100,xt9YbL6dKM2uDgxQDmKasg8pJP-douUPn7lgoPfVzRM3pdkQe6gziMuLxEbWg8FTFHUlEuaTk2r38g,246,4.2,Yuumi,0,SUPPORT,100,DhWs9BaWFgfnfiemIS6S6NckKG8T3f3uRbce2MTIqhA3WM7mfcupsuoJgtYmjWnivECMkGw-88lxjQ,337,4.4,Urgot,0,SOLO,200,C9RTRAM0DyneLBQidbGDqo4l0aklF_cUufEyzuN9Li4Y7C-Qa9sbch9DA-QD6sPMjpHmxyvoeAT3_g,418,4.4,Hecarim,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Orianna,0,SOLO,200,Md0TPTUfBQJ2Md8GlAm-nVX3Awwke_DYjj66PChYc3H0lZS42Z9Hg-UNkbXsp4T4PHHitawO49FSpQ,523,4.2,Ashe,0,CARRY,200,kjO7GK2aGwEZCJpKr6_wm2SONllgcqlfvT-GhVc5SpWyWrRZOlQSSO2UYvrGwl0UaLqGq9a3bF8mQg,668,4.4,Senna,0,SUPPORT,200,1
jkuavNAYOLC66TMcg9Q9JsHLWdLys61R8vP1s2nzSl_2Y2Mo_YAz7iN-qCJbKuovwBqrvA02ih-ZHw,312,4.2,Viktor,0,SOLO,100,lX_pDP0HZO47HQEad22CgRdhYnEBs0LKvbxZ9OeCYgJT3dkbEGVeapDv9eJ5toX9AP8JjIwMmGNJqw,90,3.4,XinZhao,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Trundle,0,SOLO,100,Ry7qnaRpLFNSWXTIoZEDPiqAgdf7qoQNYFL8kuL6d7lwjTKlS1nyCblOCCYaiDPpuaEc2huWtTDIFg,41,4.4,Sivir,0,CARRY,100,XCJrYIVFqNFWkpsgMng_QYEZwbJMA9tkjhrNj9fqCYdFJctefoY-R3clAwK548c56-ZLxXO8rxp1Kw,411,3.1,Yuumi,0,SUPPORT,100,gie9Z_9Z9MSixsAXnWKRnH2GiGVl3iQG5mTLnfNLMavTToggdjJd8bKP9IOoOmYc9L0qU1exjWvptg,414,4.4,Akali,0,SOLO,200,dY2cUoRxcwWI-E_iE0QGfj3wGqKK2zi10L3grS36NynVNSnyLRuG5ZOSnb6CAObiQs4Xi7NRu0ZduQ,167,2.1,Mordekaiser,0,NONE,200,TSIzY-P5jbVvenbrqoY-6cN1UulZHBsHDIapOJ0Zi8kF3zGpZyH_VVt-yh4SlvnvDD1B6i0L95DFPw,170,5.4,Yone,0,SOLO,200,WpOp-98Z5UbFyw-VJsoVpbdg62zB7IbTrCWae3P84m8BC9hfz8k-ccato71jtZBZQXVfR3d-sA_31w,175,4.4,Caitlyn,0,CARRY,200,ThssU_CEUVL5vtvAnHTpVUEZ5gLddma4ZVQ47CO2Jk1_5F3LtC-y82mDUsLXDO2v-C1w2To9PzHWQw,249,4.3,Xerath,0,SUPPORT,200,0
